time,location,adjusted_level,adjusted_storage,ndwi_at,ndwi_up,ndwi_dn,ndwi_all,snow_at,snow_up,snow_dn,snow_all
2011-11-07,Hirakud,191.18,4.896,-0.04795727557727402,-0.05258373346111093,-0.02435826,-0.0429982384859585,0.0,0.0,0.0,0.0
2011-11-08,Hirakud,191.18,4.896,-0.0186483340450962,-0.03484737824385226,0.009905918,-0.014905221332788507,0.0,0.0,0.0,0.0
2011-11-09,Hirakud,191.18,4.896,-0.043639562660256835,-0.047131008056511124,-0.020481025,-0.03854980491393177,0.0,0.0,0.0,0.0
2011-11-10,Hirakud,191.18,4.896,-0.0435828838707952,-0.056175704031919384,-0.007985541,-0.037297920477130195,0.0,0.0,0.0,0.0
2011-11-11,Hirakud,191.18,4.896,-0.030575210227768122,-0.02709734740936099,-0.03389354763414635,-0.03067052121454783,0.0,0.0,0.0,0.0
2011-11-12,Hirakud,191.18,4.896,-0.058442973556308966,-0.07059041885699233,-0.022096129,-0.051874396428771175,0.0,0.0,0.0,0.0
2011-11-13,Hirakud,191.18,4.896,-0.01678782460365197,-0.013100253773815414,-0.025903699,-0.018298764793697457,0.0,0.0,0.0,0.0
2011-11-14,Hirakud,190.99,4.789,-0.05623642938217677,-0.06437625923513103,-0.01647217,-0.04795377019911377,0.0,0.0,0.0,0.0
2011-11-15,Hirakud,190.99,4.789,-0.02951298401719193,-0.05290730340661755,0.017522148,-0.022646942551670317,0.0,0.0,0.0,0.0
2011-11-16,Hirakud,190.99,4.789,-0.06163724128099797,-0.06668912643997377,-0.032779992,-0.05544434556374373,0.0,0.0,0.0,0.0
2011-11-17,Hirakud,190.99,4.789,-0.05876393280653522,-0.07425390255873963,-0.01680226,-0.05149278945587488,0.0,0.0,0.0,0.0
2011-11-18,Hirakud,190.99,4.789,-0.05661990780590424,-0.06193262234685701,-0.029743671,-0.050981524478392284,0.0,0.0,0.0,0.0
2011-11-19,Hirakud,190.99,4.789,-0.07428833270835943,-0.08460929854241823,-0.031907197,-0.06581094579901015,0.0,0.0,0.0,0.0
2011-11-20,Hirakud,190.91,4.74,-0.046944973026746016,-0.06667809422825201,-0.022329051,-0.04494632392512214,0.0,0.0,0.0,0.0
2011-11-21,Hirakud,190.91,4.74,-0.08168479500553014,-0.09055861696735408,-0.039774964,-0.07301799274918862,0.0,0.0,0.0,0.0
2011-11-22,Hirakud,190.91,4.74,-0.03335262683586649,-0.04973796297107738,-0.002113004,-0.028972789864292595,0.0,0.0,0.0,0.0
2011-11-23,Hirakud,190.91,4.74,-0.07871659191923194,-0.08585941975268431,-0.048748524,-0.07268910941256815,0.0,0.0,0.0,0.0
2011-11-24,Hirakud,190.91,4.74,-0.049383141768983604,-0.07050406038237039,-0.020214809,-0.046533325152370825,0.0,0.0,0.0,0.0
2011-11-25,Hirakud,190.91,4.74,-0.0836384452002884,-0.08519554887452883,-0.049127368,-0.07527735404136834,0.0,0.0,0.0,0.0
2011-11-26,Hirakud,190.91,4.74,-0.07603922757219234,-0.08486345782601985,-0.028061808,-0.06583356531429733,0.0,0.016398103819135548,0.0,0.0034915006297016734
2011-11-27,Hirakud,190.76,4.657,-0.03790802558127949,-0.0336222638052806,-0.041997204585365856,-0.03802547707528645,0.0,0.0,0.0,0.0
2011-11-28,Hirakud,190.76,4.657,-0.07554640037370167,-0.08196356431689271,-0.03638423,-0.06704860329574731,0.0018686415378129856,0.0,0.0,0.0010000961094783255
2011-11-29,Hirakud,190.76,4.657,-0.04398985392198475,-0.03605551995480559,-0.046763494,-0.04299909055962551,0.0,0.0,0.0,0.0
2011-11-30,Hirakud,190.76,4.657,-0.09075102042698577,-0.0950245918877522,-0.051701002,-0.08182505626939483,0.0,0.0,0.0,0.0
2011-12-01,Hirakud,190.76,4.657,-0.0411610623332233,-0.06452393589098374,-0.000738219,-0.0359538250427115,0.0,0.0,0.0,0.0
2011-12-02,Hirakud,190.76,4.657,-0.08752681484067704,-0.08789671613839924,-0.051721557,-0.07858696585596121,0.0,0.0,0.0,0.0
2011-12-03,Hirakud,190.76,4.657,-0.060410436189264644,-0.08046085142503985,-0.01420922,-0.05304245357638089,0.0,0.0,0.0,0.0
2011-12-04,Hirakud,190.76,4.657,-0.08759951094524912,-0.08768337918075678,-0.054955091,-0.07939490963372411,0.0,0.0,0.0,0.0
2011-12-05,Hirakud,190.76,4.657,-0.09378726921784765,-0.10313896706833958,-0.050640259,-0.08491059675009202,0.0,0.0,0.0,0.0
2011-12-06,Hirakud,190.76,4.657,-0.08179428394576324,-0.11397785303110487,-0.054941105,-0.08188307758486932,0.0,0.0,0.0,0.0
2011-12-07,Hirakud,190.76,4.657,-0.10438456232478299,-0.1058092871572956,-0.064859819,-0.09473244545278946,0.0,0.0,0.0,0.0
2011-12-08,Hirakud,190.48,4.498,-0.06041866004777338,-0.08036276750050872,-0.028216987,-0.056554239536049766,0.0,0.0,0.0,0.0
2011-12-09,Hirakud,190.48,4.498,-0.103312130192738,-0.10241042322996258,-0.064546642,-0.09335590790811897,0.0,0.0,0.0,0.0
2011-12-10,Hirakud,190.48,4.498,-0.08418919308655147,-0.09357496010225776,-0.035588308,-0.0739460556440319,0.0,0.0,0.0,0.0
2011-12-11,Hirakud,190.48,4.498,-0.09472937318767205,-0.09337361626810253,-0.064224458,-0.08675714273820914,0.0,0.0,0.0,0.0
2011-12-12,Hirakud,190.48,4.498,-0.08550559020561063,-0.0988530477559757,-0.044891828,-0.07811777200286225,0.0,0.0,0.0,0.0
2011-12-13,Hirakud,190.48,4.498,-0.04140191235194754,-0.03676261215687366,-0.0458284133902439,-0.04152905258221178,0.0,0.0,0.0,0.0
2011-12-14,Hirakud,190.48,4.498,-0.1024855183429325,-0.10637957542494748,-0.058464126,-0.09222656066542553,0.0,0.0,0.0,0.0
2011-12-15,Hirakud,190.48,4.498,-0.05913600694303647,-0.05836422571304854,-0.06880232,-0.06140642415292073,0.0,0.0,0.0,0.0
2011-12-16,Hirakud,190.48,4.498,-0.10414221462885903,-0.10513194937590045,-0.065695026,-0.09466889312051446,0.0,0.0,0.0,0.0
2011-12-17,Hirakud,190.48,4.498,-0.07766611615347532,-0.08694996666309532,-0.028565444,-0.06727539245403555,0.0,0.0,0.0,0.0
2011-12-18,Hirakud,190.25,4.369,-0.10207629653019869,-0.10110428989078005,-0.071641175,-0.09420335416157592,0.0,0.0,0.0,0.0
2011-12-19,Hirakud,190.25,4.369,-0.0891667394657939,-0.09959127174915099,-0.03575587,-0.07793324072917535,0.0,0.0,0.0,0.0
2011-12-20,Hirakud,190.25,4.369,-0.09439946804532257,-0.09267722173681907,-0.062288862,-0.08594476377547018,0.0,0.0,0.003400248,0.000856452604285115
2011-12-21,Hirakud,190.25,4.369,-0.10940497068820942,-0.11113296776999738,-0.063883824,-0.09830705605059668,0.0,0.0,0.0,0.0
2011-12-22,Hirakud,190.25,4.369,-0.08436656762986688,-0.07393712960055776,-0.060907516,-0.07623706819808243,0.0,0.0,0.0,0.0
2011-12-23,Hirakud,190.25,4.369,-0.09042093558957968,-0.10435794214185407,-0.059377071,-0.08556910531976862,0.00566104601327512,0.003925896156348796,0.001486381,0.004240083836618091
2011-12-24,Hirakud,190.25,4.369,-0.05204328282103407,-0.07138963450467355,-0.022865914,-0.04881334764696332,0.0005426557721799554,0.0,0.0,0.0002904291248809028
2011-12-25,Hirakud,190.25,4.369,-0.10627754521433025,-0.10573943649050974,-0.078041818,-0.09905097105881236,0.0,0.0,0.0,0.0
2011-12-26,Hirakud,190.25,4.369,-0.08519014362870303,-0.0964565286239481,-0.04892095,-0.07845352893479907,0.0,0.0,0.0,0.0
2011-12-27,Hirakud,190.02,4.237,-0.10076092081116579,-0.09966764191847421,-0.050803399,-0.08794486554092847,0.0,0.0,0.00034604,8.716036571062499e-05
2011-12-28,Hirakud,190.02,4.237,-0.0884759485928693,-0.10142769310140837,0.017764156,-0.06447394759043105,0.04616042054218904,0.0,0.044999976,0.03603960559859738
2011-12-29,Hirakud,190.02,4.237,-0.055136266944614196,-0.051693762085010905,-0.0584208682195122,-0.05523060894494444,0.0,0.0,0.0,0.0
2011-12-30,Hirakud,190.02,4.237,-0.07910758674149962,-0.06696525916786673,-0.05447248,-0.07031715304103757,0.0,0.0,0.0,0.0
2011-12-31,Hirakud,190.02,4.237,0.01351822896430114,-0.019371948632131524,0.004372132,0.00421150563260672,0.0,0.0,0.0,0.0
2012-01-01,Hirakud,191.77,5.234,0.04469431822643191,0.12222102637326365,-0.051789554,0.03689907739062113,0.0,0.0,0.0,0.0
2012-01-02,Hirakud,191.77,5.234,0.01603364455086155,0.035180341392992726,-0.035684973,0.0070835212820709445,0.0,0.0,0.0,0.0
2012-01-03,Hirakud,191.77,5.234,-0.05489252491097193,-0.02089370337558452,-0.056786553,-0.04813052865834909,0.0,0.0,0.0,0.0
2012-01-04,Hirakud,191.77,5.234,-0.02509290599996441,-0.04982442375410702,-0.013882713,-0.027535148166862075,0.0,0.0,0.0,0.0
2012-01-05,Hirakud,191.77,5.234,-0.02129059401143489,-0.05760025233315441,-0.031255412,-0.03153161559490229,0.0,0.0,0.0,0.0
2012-01-06,Hirakud,191.77,5.234,-0.034484688369956704,-0.06991697728680674,-0.037117233,-0.04269205058572947,0.03896702637740214,0.0,0.0,0.020855134968041884
2012-01-07,Hirakud,191.77,5.234,0.038623351168711295,0.0452318553327437,-0.025995323,0.023754324205464795,0.0,0.0,0.0,0.0
2012-01-08,Hirakud,191.77,5.234,0.005953821592103701,-0.009669145968486738,-0.02872851,-0.006108402941466936,0.5434227085657423,0.5194459332385588,0.0,0.40144053537678437
2012-01-09,Hirakud,189.52,3.953,0.016375983828248265,0.013046021873185057,0.024035056,0.017596127910191845,0.0,0.0,0.0,0.0
2012-01-10,Hirakud,189.52,3.953,-0.03916661966973993,-0.089222827683297,0.095847856,-0.015817265235114578,0.0,0.0,0.0,0.0
2012-01-11,Hirakud,189.52,3.953,-0.07985661450696666,-0.08975434799470614,-0.000862862,-0.062067146673683724,0.0,0.0,0.0,0.0
2012-01-12,Hirakud,189.52,3.953,-0.08865998694647911,-0.09301239194156054,-0.064019779,-0.08338034327679311,0.0,0.0,0.0,0.0
2012-01-13,Hirakud,189.52,3.953,-0.09608739634837854,-0.10551988811416706,-0.065014867,-0.0902692402311868,0.0,0.0,0.0,0.0
2012-01-14,Hirakud,189.52,3.953,-0.050641056706959016,-0.0458911940091967,-0.055173048878048775,-0.05077122690757641,0.0,0.0,0.0,0.0
2012-01-15,Hirakud,189.52,3.953,-0.09939929516157148,-0.107433293547884,-0.075073656,-0.09498277344408892,0.0,0.0,0.0,0.0
2012-01-16,Hirakud,189.35,3.858,-0.07290662101783792,-0.05888277597860607,-0.069317989,-0.06901674726941102,0.0,0.0,0.0,0.0
2012-01-17,Hirakud,189.35,3.858,-0.09910327788643139,-0.10505988755331394,-0.07955991,-0.09544899235971219,0.0,0.0,0.0,0.0
2012-01-18,Hirakud,189.35,3.858,-0.06646694143817569,-0.07975583537951823,-0.044299864,-0.06371299467128094,0.0,0.0,0.0,0.0
2012-01-19,Hirakud,189.35,3.858,-0.09899934729803331,-0.09755257380301602,-0.076487284,-0.09302097266562151,0.0,0.0,0.0,0.0
2012-01-20,Hirakud,189.35,3.858,-0.05754581922779509,-0.0859455824391875,-0.054774479,-0.06289468149337585,0.0,0.0,0.0,0.0
2012-01-21,Hirakud,189.35,3.858,-0.08849362175796638,-0.09158201129828683,-0.072208349,-0.08504927915639657,0.0,0.0,0.0,0.0
2012-01-22,Hirakud,189.35,3.858,-0.09865396030974,-0.10760551811717503,-0.069677693,-0.09326140858857838,0.0,0.0,0.0,0.0
2012-01-23,Hirakud,189.1,3.719,-0.08649485781032963,-0.10696984067716067,-0.076098866,-0.08823587487099424,0.0,0.0,0.0,0.0
2012-01-24,Hirakud,189.1,3.719,-0.09953518587063852,-0.10301216352699899,-0.080537507,-0.09549038247216551,0.0,0.0,0.0,0.0
2012-01-25,Hirakud,189.1,3.719,-0.02715803875802328,-0.052404282006705175,-0.019628931,-0.030637066525890422,0.0,0.0,0.0,0.0
2012-01-26,Hirakud,189.1,3.719,-0.037744650955945834,0.008740244818282422,-0.079379651,-0.03833404156999824,0.0,0.017596873434887507,0.0,0.003746743852602908
2012-01-27,Hirakud,189.1,3.719,-0.02091620656214034,-0.026850625979363656,0.002864023,-0.01619001786652067,0.0,0.0,0.0,0.0
2012-01-28,Hirakud,189.1,3.719,-0.06573059853618313,-0.009418893067575169,-0.068132333,-0.05434560157296201,0.0037939968898447547,0.33675790869344663,0.0,0.07373337541424455
2012-01-29,Hirakud,189.1,3.719,0.029940377466753907,0.038281440404472775,-0.013229685,0.020842713216973594,0.0,0.0,0.0,0.0
2012-01-30,Hirakud,189.1,3.719,0.026086054249548567,0.027726634644528625,0.024520725317073173,0.026041094070121885,0.0,0.0,0.0,0.0
2012-01-31,Hirakud,188.92,3.619,-0.09158812604633937,-0.09770146992030221,-0.064365663,-0.08603300623955265,0.0,0.0,0.0,0.0
2012-02-01,Hirakud,188.92,3.619,-0.023442994106855602,-0.018324106389464332,-0.096392002,-0.040727431587358344,0.0,0.0,0.0,0.0
2012-02-02,Hirakud,188.92,3.619,-0.09885435061713657,-0.10530104028763787,-0.084984875,-0.096733550291666,0.0,0.0,0.0,0.0
2012-02-03,Hirakud,188.92,3.619,-0.07131030654214264,-0.08552558579580372,-0.045410114,-0.06781331167227911,0.0,0.0,0.0,0.0
2012-02-04,Hirakud,188.92,3.619,-0.09342792260846264,-0.09948590101097451,-0.081310641,-0.09166569915931043,0.0,0.0,0.0,0.0
2012-02-05,Hirakud,188.92,3.619,-0.08791078354777529,-0.09926399724622426,-0.063405675,-0.08415578781625191,0.0,0.0,0.0,0.0
2012-02-06,Hirakud,188.92,3.619,-0.08895422011304291,-0.09531123322004896,-0.074906574,-0.08676944827723612,0.0,0.0,0.0,0.0
2012-02-07,Hirakud,188.92,3.619,-0.07306671379265015,-0.08821665132357341,-0.071467179,-0.0758895636629775,0.032879114819016154,0.007606018162228054,0.0,0.019216368421285986
2012-02-08,Hirakud,188.92,3.619,-0.06778567233666795,-0.02506260179206802,-0.051550475,-0.05459972090584408,0.0,0.0,0.0,0.0
2012-02-09,Hirakud,188.92,3.619,-0.09878636361112883,-0.10769374399844625,-0.077385984,-0.09529261603460551,0.0,0.0,0.0,0.0
2012-02-10,Hirakud,188.92,3.619,-0.05593172791720161,-0.08213642603134688,-0.035578107,-0.05638459949960648,0.0,0.0,0.0,0.0
2012-02-11,Hirakud,188.92,3.619,-0.09766418748803504,-0.10310400240212828,-0.05046757,-0.08693458013991265,0.0,0.0,0.0,0.0
2012-02-12,Hirakud,188.92,3.619,-0.08257521229289924,-0.0967546582972022,-0.03962989,-0.07477726982401012,0.0,0.0,0.0,0.0
2012-02-13,Hirakud,188.57,3.425,-0.0879806561388463,-0.10260314161406608,-0.069222725,-0.08636935291525347,0.0,0.0,0.0,0.0
2012-02-14,Hirakud,188.57,3.425,-0.0566867618548375,-0.07387648516341669,-0.059256513,-0.060994082407493905,0.0,0.0,0.0,0.0
2012-02-15,Hirakud,188.5,3.391,-0.044903179761851736,-0.04165963523106983,-0.0479979467804878,-0.044992069245432434,0.029461913755494666,0.03239919037390853,0.026659366506024094,0.029381417557811346
2012-02-16,Hirakud,188.49,3.382,-0.011370449352374029,-0.06876754108656402,-0.068147305,-0.03789241871386536,0.0,0.0,0.0,0.0
2012-02-17,Hirakud,188.49,3.382,-0.05288169286324247,-0.011265605809644114,-0.068605341,-0.04798121795941902,0.0,0.0,0.0,0.0
2012-02-18,Hirakud,188.49,3.382,-0.09666166087964798,-0.10353079752672553,-0.086107192,-0.09546579046777341,0.0,0.0,0.0,0.0
2012-02-19,Hirakud,188.49,3.382,-0.049037058412262136,-0.07734879822950545,-0.017529693,-0.04712916436112453,0.0,0.0,0.0,0.0
2012-02-20,Hirakud,188.34,3.299,-0.09046693150456109,-0.09696087622797292,-0.083773489,-0.09016368806295845,0.0,0.0,0.0,0.0
2012-02-21,Hirakud,188.34,3.299,-0.0857313843663704,-0.10150321851976571,-0.070260756,-0.08519280563255473,0.0,0.0,0.0,0.0
2012-02-22,Hirakud,188.34,3.299,-0.08386708905019993,-0.08964649994364723,-0.077927126,-0.08360149234481407,0.0,0.0,0.0,0.0
2012-02-23,Hirakud,188.28,3.266,-0.10112263988191353,-0.11126750181667361,-0.089579891,-0.1003753127415165,0.0,0.0,0.0,0.0
2012-02-24,Hirakud,188.28,3.266,-0.07991068839968635,-0.07556430691246976,-0.077221288,-0.07830784781597135,0.0,0.0,0.0,0.0
2012-02-25,Hirakud,188.28,3.266,-0.10447587682038123,-0.1121370747596684,-0.095748108,-0.10390876109992202,0.0,0.0,0.0,0.0
2012-02-26,Hirakud,188.28,3.266,-0.06584697895635,-0.07940868337731742,-0.071314138,-0.07011161562173329,0.0,0.0,0.0,0.0
2012-02-27,Hirakud,188.14,3.185,-0.10328535075535794,-0.11041319860678238,-0.100524007,-0.10410749348013325,0.0,0.0,0.0,0.0
2012-02-28,Hirakud,188.14,3.185,-0.0851732477971674,-0.10125417930677995,-0.068493358,-0.084395894273897,0.0,0.0,0.0,0.0
2012-02-29,Hirakud,188.14,3.185,-0.0966013379276813,-0.10288730839613422,-0.10765875,-0.10072488793073005,0.0,0.0,0.0,0.0
2012-03-01,Hirakud,188.14,3.185,-0.10222929405988473,-0.11319820224874164,-0.083022666,-0.09972704997961485,0.0,0.0,0.0,0.0
2012-03-02,Hirakud,188.14,3.185,-0.05211445166167705,-0.047753403191975685,-0.056275464048780484,-0.05223396639090714,0.0,0.0,0.0,0.0
2012-03-03,Hirakud,188.14,3.185,-0.10278326969976817,-0.11311198149196952,-0.098561211,-0.10391901948880487,0.0,0.0,0.0,0.0
2012-03-04,Hirakud,188.14,3.185,-0.06326951927582515,-0.07676290320728091,-0.077366753,-0.06969334755915582,0.0,0.0,0.0,0.0
2012-03-05,Hirakud,188.14,3.185,-0.09814743889903335,-0.10268886259862928,-0.102448358,-0.1001977165132718,0.0,0.0,0.0,0.0
2012-03-06,Hirakud,188.14,3.185,-0.06994100644120113,-0.09205429381042493,-0.062717336,-0.07282989550077798,0.0,0.0,0.0,0.0
2012-03-07,Hirakud,188.14,3.185,-0.09759907090124038,-0.10260664414477995,-0.107412733,-0.10113714822911046,0.0,0.0,0.0,0.0
2012-03-08,Hirakud,188.14,3.185,-0.08857357254069376,-0.10409706089975199,-0.082726999,-0.09040621743192871,0.0,0.0,0.0,0.0
2012-03-09,Hirakud,188.14,3.185,-0.0815179722726545,-0.08697770987199696,-0.092329057,-0.08540355515190647,0.0,0.0,0.0,0.0
2012-03-10,Hirakud,188.14,3.185,-0.10008263367042682,-0.11343347245791986,-0.094938183,-0.10162952617076736,0.0,0.0,0.0,0.0
2012-03-11,Hirakud,188.14,3.185,-0.06504627112561176,-0.0602211483715848,-0.060329294,-0.06283079155816883,0.0,0.0,0.0,0.0
2012-03-12,Hirakud,188.14,3.185,-0.11370474441426148,-0.11578808194312447,-0.100221711,-0.1107522316468212,0.0,0.0,0.0,0.0
2012-03-13,Hirakud,188.14,3.185,-0.057078923693311676,-0.06989963803944327,-0.045393787,-0.056865477154753624,0.0,0.0,0.0,0.0
2012-03-14,Hirakud,188.14,3.185,-0.10312691819364592,-0.11130104598781063,-0.113171826,-0.10739746751870681,0.0,0.0,0.0,0.0
2012-03-15,Hirakud,188.14,3.185,-0.08026474065742571,-0.09857445171424856,-0.073629905,-0.0824920838356721,0.0,0.0,0.0,0.0
2012-03-16,Hirakud,188.14,3.185,-0.09288360454497183,-0.09669531689972635,-0.107158711,-0.09729080414038667,0.0,0.0,0.0,0.0
2012-03-17,Hirakud,188.14,3.185,-0.09075614247232891,-0.10740352729077607,-0.085186675,-0.09289788584405058,0.0,0.0,0.0,0.0
2012-03-18,Hirakud,188.14,3.185,-0.05481841954467321,-0.05102886645095178,-0.05843415036585366,-0.05492227241745043,0.0,0.0,0.0,0.0
2012-03-19,Hirakud,188.14,3.185,-0.10077656716613762,-0.11362375181074949,-0.103741092,-0.10425870543334817,0.0,0.0,0.0,0.0
2012-03-20,Hirakud,187.17,2.647,-0.08342126342542062,-0.07422195839413442,-0.07558159,-0.07948788556825023,0.0,0.0,0.0,0.0
2012-03-21,Hirakud,187.17,2.647,-0.10367059974740953,-0.11023365861170076,-0.110980417,-0.10690920555718801,0.0,0.0,0.0,0.0
2012-03-22,Hirakud,187.07,2.597,-0.0683582661176176,-0.07991730263819091,-0.073978851,-0.0722351375513261,0.0,0.0,0.0,0.0
2012-03-23,Hirakud,187.07,2.597,-0.09847429439310162,-0.1048393595285328,-0.109434743,-0.10259026220700268,0.0,0.0,0.0,0.0
2012-03-24,Hirakud,187.07,2.597,-0.0948772885384464,-0.11275506658020218,-0.088285111,-0.09702340881172519,0.0,0.0,0.0,0.0
2012-03-25,Hirakud,187.07,2.597,-0.09241294413031939,-0.09754804805347865,-0.106675252,-0.09709869787849221,0.0,0.0,0.0,0.0
2012-03-26,Hirakud,187.07,2.597,-0.0998388450347697,-0.1132456490531844,-0.106552312,-0.1043844195086753,0.0,0.0,0.0,0.0
2012-03-27,Hirakud,186.73,2.473,-0.060353600371001126,-0.04886634441695918,-0.079452892,-0.06271844148638653,0.0,0.0,0.0,0.0
2012-03-28,Hirakud,186.78,2.449,-0.09055243329434425,-0.10310803016753874,-0.111501471,-0.09850241565621254,0.0,0.01278640447575061,0.0,0.002722494001203184
2012-03-29,Hirakud,186.78,2.449,-0.057903233447885456,-0.07812619038939178,-0.065703939,-0.06417396306427292,0.0,0.0,0.0,0.0
2012-03-30,Hirakud,186.78,2.449,-0.10065701232523366,-0.10746291577251132,-0.119005745,-0.10672780081766452,0.0,0.0,0.0,0.0
2012-03-31,Hirakud,186.63,2.374,-0.06313924087225747,-0.09360851821611177,0.011516237,-0.05082260892562348,0.0,0.0,0.0,0.0
2012-04-01,Hirakud,186.58,2.35,-0.0977322680062313,-0.10721808283300466,-0.113552085,-0.10373668400709804,0.0,0.0,0.0,0.0
2012-04-02,Hirakud,186.58,2.35,-0.09720808070260616,-0.11376507165145808,-0.100254334,-0.10150070035096687,0.0,0.0,0.0,0.0
2012-04-03,Hirakud,186.58,2.35,-0.04961089582027184,-0.04504832210396485,-0.053964189731707315,-0.049735933357938585,0.0,0.0,0.0,0.0
2012-04-04,Hirakud,186.58,2.35,-0.10447622115287306,-0.09761529886473529,-0.111455444,-0.10477330956136198,0.0,0.0,0.0,0.0
2012-04-05,Hirakud,186.58,2.35,0.00901372723949306,-0.005822279565369473,-0.064178748,-0.012580850718605116,0.024491805987008695,0.3742645831515869,0.0,0.09279679207711873
2012-04-06,Hirakud,186.58,2.35,-0.09654560187510172,-0.10064855130984918,-0.104065881,-0.09931340975121826,0.0,0.0,0.0,0.0
2012-04-07,Hirakud,186.58,2.35,-0.0475928392342613,-0.08769227212293605,-0.074505527,-0.06290960355946569,0.0,0.0,0.0,0.0
2012-04-08,Hirakud,186.58,2.35,-0.09254829696866779,-0.10921025221605585,-0.110981486,-0.10073891866709529,0.0,0.0,0.0,0.0
2012-04-09,Hirakud,186.58,2.35,-0.09162847536321059,-0.11367828420876339,-0.09059421,-0.09606283247394297,0.0,0.0,0.0,0.0
2012-04-10,Hirakud,186.58,2.35,-0.08906610600193235,-0.10407513060517846,-0.09682772,-0.09421683358237276,0.0,0.0,0.0,0.0
2012-04-11,Hirakud,186.58,2.35,-0.10377818702659858,-0.12119440846050183,-0.088949029,-0.10375130607148583,0.0,0.0,0.0,0.0
2012-04-12,Hirakud,186.09,2.102,-0.07256098688706847,-0.11315502283455689,-0.034368478,-0.07158440130744195,0.2657919097487914,0.0,0.0,0.14225171039582424
2012-04-13,Hirakud,186.09,2.102,-0.073640825544497,-0.09082447084218534,-0.055581366,-0.07275077766892636,0.0,0.007921702372823369,0.0,0.0016866967747055101
2012-04-14,Hirakud,186.09,2.102,-0.07066049753922365,-0.0969223678815557,-0.074112693,-0.07712173828287573,0.0,0.0,0.0,0.0
2012-04-15,Hirakud,186.09,2.102,-0.10501005937427021,-0.1202303996024577,-0.104807857,-0.10819985878152852,0.0,0.0,0.0,0.0
2012-04-16,Hirakud,186.09,2.102,-0.0841118768711255,-0.10778811799362796,-0.077376424,-0.08745652357781,0.0,0.0,0.0,0.0
2012-04-17,Hirakud,186.09,2.102,-0.09133692311946993,-0.10616084571255797,-0.097813764,-0.09612463064587293,0.0,0.0,0.0,0.0
2012-04-18,Hirakud,185.72,1.925,-0.09015247371538378,-0.11253171127468396,-0.089310024,-0.09470528753693906,0.0,0.0,0.0,0.0
2012-04-19,Hirakud,185.72,1.925,-0.05748626010381375,-0.053675019189447254,-0.0611226839512195,-0.05759070733229007,0.0,0.0,0.0,0.0
2012-04-20,Hirakud,185.72,1.925,-0.06495140783052358,-0.09825615554723187,-0.048112896,-0.06780141281171992,0.002379232437811118,0.0,0.0,0.0012733641292082141
2012-04-21,Hirakud,185.72,1.925,-0.07322705919560021,-0.0754727471639611,-0.072416596,-0.07350107429301078,0.0,0.0,0.0,0.0
2012-04-22,Hirakud,185.72,1.925,-0.09676218916005913,-0.11026932005584757,-0.100975504,-0.10069938838456666,0.0,0.0,0.0,0.0
2012-04-23,Hirakud,185.72,1.925,-0.02839129735344571,-0.09728483372302468,0.020647935,-0.030708202878140398,0.0,0.0,0.0,0.0
2012-04-24,Hirakud,185.72,1.925,-0.0983954069348213,-0.10996572244943387,-0.094532478,-0.0998859776360331,0.0,0.0,0.0,0.0
2012-04-25,Hirakud,185.72,1.925,-0.0661444066204436,-0.10171078959571629,-0.067228959,-0.07399041283657365,0.0,0.0,0.0,0.0
2012-04-26,Hirakud,185.72,1.925,-0.057738525260679616,-0.06558457827915594,-0.024875357,-0.05113155787353185,0.0,0.0,0.0,0.0
2012-04-27,Hirakud,185.72,1.925,-0.08153820903604991,-0.10312262148006632,-0.080929806,-0.08598073945028922,0.0,0.0,0.0,0.0
2012-04-28,Hirakud,185.72,1.925,-0.057425800355156056,-0.09028727597931938,-0.036333529,-0.05910998878031126,0.0,0.0,0.0,0.0
2012-04-29,Hirakud,185.72,1.925,-0.08536243698736154,-0.10419439547119516,-0.048706524,-0.08013928509043827,0.0,0.0,0.0,0.0
2012-04-30,Hirakud,185.72,1.925,-0.05363675016528669,-0.07694629376189083,-0.052084477,-0.05820885573483952,0.0,0.0,0.0,0.0
2012-05-01,Hirakud,185.72,1.925,-0.08663647938230937,-0.09841642572829205,-0.080839611,-0.08768456528031816,0.0,0.0,0.0,0.0
2012-05-02,Hirakud,185.72,1.925,-0.06956781232765477,-0.09063487063804099,-0.048273008,-0.06868970775388325,0.0,0.0,0.0,0.0
2012-05-03,Hirakud,185.72,1.925,-0.08326041427185038,-0.09360733360351212,-0.073568733,-0.08302235529003485,0.0,0.0,0.0,0.0
2012-05-04,Hirakud,185.72,1.925,-0.07964016687874842,-0.041858414719850086,-0.052261175,-0.06469943302282405,0.0,0.0,0.0,0.0
2012-05-05,Hirakud,185.72,1.925,-0.007801658889380773,-0.0039631001642668135,-0.01146414751219512,-0.007906854763687859,0.0,0.0,0.0,0.0
2012-05-06,Hirakud,185.72,1.925,-0.09069934160639714,-0.10304697480247595,-0.072921405,-0.08885051505152905,0.0,0.0,0.0,0.0
2012-05-07,Hirakud,185.72,1.925,-0.07394904625970622,-0.06558891876761405,-0.046844413,-0.0653418993879541,0.0,0.0,0.0,0.0
2012-05-08,Hirakud,185.72,1.925,-0.09314798196895435,-0.10465664493051034,-0.07881564,-0.09198839552499175,0.0,0.0,0.0,0.0
2012-05-09,Hirakud,185.72,1.925,-0.03131526169832927,-0.04133718861310608,-0.015257684,-0.029404566500807756,0.0,0.0,0.0,0.0
